ó^Ç¶ÇΩèdóvìx,0.200000,0.260000,0.150000,0.250000,0.110000,0.250000,0.080000,0.220000,0.080000,0.180000,0.080000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
156,0.244521, 0.244521,0.233073, 0.233073,0.207645, 0.207645,0.122260, 0.122260,0.090697, 0.090697,0.101804, 0.101804,0.000000
157,0.277822, 0.277822,0.220507, 0.220507,0.152891, 0.152891,0.160400, 0.160400,0.113420, 0.113420,0.074960, 0.074960,0.000000
158,0.211681, 0.211681,0.197849, 0.197849,0.211681, 0.211681,0.188587, 0.188587,0.103783, 0.103783,0.086419, 0.086419,0.000000
159,0.253475, 0.253475,0.201183, 0.201183,0.167522, 0.167522,0.184382, 0.184382,0.096719, 0.096719,0.096719, 0.096719,0.000000
160,0.201727, 0.201727,0.226431, 0.226431,0.192283, 0.192283,0.142643, 0.142643,0.142643, 0.142643,0.094273, 0.094273,0.000000
161,0.266443, 0.266443,0.197657, 0.197657,0.197657, 0.197657,0.116380, 0.116380,0.110931, 0.110931,0.110931, 0.110931,0.000000
162,0.239807, 0.239807,0.169569, 0.169569,0.224137, 0.224137,0.131971, 0.131971,0.141198, 0.141198,0.093318, 0.093318,0.000000
163,0.283407, 0.283407,0.175065, 0.175065,0.166869, 0.166869,0.148663, 0.148663,0.145773, 0.145773,0.080222, 0.080222,0.000000
164,0.283484, 0.283484,0.159100, 0.159100,0.178584, 0.178584,0.126278, 0.126278,0.126278, 0.126278,0.126278, 0.126278,0.000000
165,0.308862, 0.308862,0.204127, 0.204127,0.181857, 0.181857,0.104995, 0.104995,0.100080, 0.100080,0.100080, 0.100080,0.000000
166,0.184465, 0.184465,0.221531, 0.221531,0.146410, 0.146410,0.164340, 0.164340,0.136843, 0.136843,0.146410, 0.146410,0.000000
167,0.277206, 0.277206,0.183205, 0.183205,0.230824, 0.230824,0.105774, 0.105774,0.113169, 0.113169,0.089822, 0.089822,0.000000
168,0.221742, 0.221742,0.266298, 0.266298,0.139689, 0.139689,0.118622, 0.118622,0.156795, 0.156795,0.096855, 0.096855,0.000000
169,0.237489, 0.237489,0.237489, 0.237489,0.110985, 0.110985,0.164665, 0.164665,0.156957, 0.156957,0.092415, 0.092415,0.000000
170,0.280716, 0.280716,0.125045, 0.125045,0.189203, 0.189203,0.150171, 0.150171,0.157546, 0.157546,0.097319, 0.097319,0.000000
171,0.227954, 0.227954,0.161188, 0.161188,0.193576, 0.193576,0.161188, 0.161188,0.161188, 0.161188,0.094907, 0.094907,0.000000
172,0.239724, 0.239724,0.199614, 0.199614,0.213569, 0.213569,0.117532, 0.117532,0.112029, 0.112029,0.117532, 0.117532,0.000000
173,0.283916, 0.283916,0.175379, 0.175379,0.196857, 0.196857,0.130103, 0.130103,0.110482, 0.110482,0.103263, 0.103263,0.000000
174,0.216955, 0.216955,0.216955, 0.216955,0.193285, 0.193285,0.119395, 0.119395,0.134016, 0.134016,0.119395, 0.119395,0.000000
175,0.228530, 0.228530,0.203597, 0.203597,0.143965, 0.143965,0.181384, 0.181384,0.128258, 0.128258,0.114265, 0.114265,0.000000
176,0.229025, 0.229025,0.161945, 0.161945,0.204038, 0.204038,0.161945, 0.161945,0.128536, 0.128536,0.114512, 0.114512,0.000000
177,0.204023, 0.204023,0.204023, 0.204023,0.161933, 0.161933,0.194472, 0.194472,0.107022, 0.107022,0.128527, 0.128527,0.000000
