é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
277,0.487765,0.538193,0.078185,0.343386,0.560686,0.240386,0.374767, 
278,0.048225,0.000000,0.173611,0.339476,0.475267,0.683852,0.286738, 
279,0.370370,0.324432,0.158730,0.544502,0.290421,0.354489,0.340491, 
280,0.712534,0.236487,0.698161,0.402494,0.752723,0.644166,0.574427, 
281,0.396825,0.096848,0.295594,0.386310,0.348335,0.765727,0.381607, 
282,0.519648,0.321422,0.644464,0.837687,0.419192,0.836831,0.596541, 
283,0.595238,0.498737,0.782767,0.425629,0.637460,0.871422,0.635209, 
284,0.649448,0.256244,0.714667,0.381734,0.882076,0.719134,0.600550, 
285,0.650191,0.338542,0.772224,0.813652,0.472222,0.947378,0.665701, 
286,0.142689,0.911381,0.807354,0.533681,0.842346,0.663993,0.650240, 
287,0.583854,0.353535,0.707079,0.596630,0.492459,0.436860,0.528403, 
288,0.408578,0.574074,0.827982,0.575451,0.866098,0.439841,0.615337, 
289,0.050479,0.743477,0.683097,0.484472,0.756518,0.599086,0.552855, 
290,0.253840,0.388889,0.277778,0.674378,0.885741,0.426543,0.484528, 
291,0.752315,0.544105,0.336343,0.498099,0.535483,0.414251,0.513433, 
292,0.441657,0.157765,0.512821,0.648063,0.959303,0.753601,0.578868, 
293,0.889851,0.517241,0.682310,0.883833,0.861944,0.650230,0.747568, 
294,0.416667,0.276418,0.178571,0.619791,0.340232,0.370370,0.367008, 
295,0.028546,0.587006,0.553127,0.516146,0.625385,0.426375,0.456097, 
296,0.073171,0.385230,0.291149,0.740225,0.822240,0.870090,0.530351, 
297,0.639539,0.448718,0.382653,0.801963,0.879171,0.589054,0.623516, 
298,0.714675,0.648056,0.677348,0.764090,0.719251,0.548663,0.678680, 
299,0.680727,0.565256,0.663414,0.599297,0.782525,0.368156,0.609896, 
300,0.435569,0.248649,0.519481,0.396825,0.818423,0.770466,0.531569, 
301,0.254515,0.184537,0.646564,0.348138,0.890751,0.806168,0.521779, 
302,0.053397,0.231152,0.803416,0.510784,0.779152,0.556500,0.489067, 
303,0.822483,0.503961,0.648291,0.792270,0.659646,0.652657,0.679885, 
304,0.470237,0.551146,0.422263,0.641086,0.843464,0.494025,0.570370, 
305,0.327200,0.682540,0.330688,0.515486,0.462963,0.809431,0.521385, 
306,0.540825,0.462963,0.308642,0.470004,0.771247,0.539852,0.515589, 
307,0.243086,0.747408,0.454507,0.618197,0.647421,0.678488,0.564851, 
308,0.628857,0.436508,0.564748,0.510719,0.774299,0.781017,0.616025, 
309,0.476992,0.378788,0.224728,0.712269,0.474982,0.502197,0.461660, 
310,0.673401,0.277778,0.242504,0.677346,0.875973,0.613516,0.560086, 
311,0.124205,0.203553,0.807421,0.478435,0.396599,0.643187,0.442233, 
312,0.684259,0.530611,0.854181,0.804430,0.693496,0.786589,0.725594, 
313,0.416667,0.250000,0.144898,0.210084,0.250000,0.463636,0.289214, 
