ó^Ç¶ÇΩèdóvìx,0.210000,0.250000,0.170000,0.230000,0.140000,0.220000,0.100000,0.200000,0.070000,0.190000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
168,0.145292, 0.274631,0.240831, 0.308432,0.099010, 0.176417,0.069056, 0.201540,0.127791, 0.180015,0.031271, 0.145715,0.573499
169,0.160465, 0.328423,0.087318, 0.333851,0.079912, 0.201645,0.109058, 0.224793,0.129821, 0.198601,0.010804, 0.135309,0.845244
170,0.176738, 0.342810,0.088654, 0.248931,0.108647, 0.296225,0.071979, 0.249479,0.125780, 0.170445,0.034669, 0.085643,0.787066
171,0.080732, 0.312297,0.105304, 0.212043,0.093023, 0.359813,0.098257, 0.214040,0.122319, 0.237494,0.043845, 0.120832,0.913037
172,0.157855, 0.223768,0.192867, 0.228275,0.140155, 0.363546,0.019617, 0.210571,0.092088, 0.118483,0.058626, 0.194149,0.677585
173,0.207205, 0.277247,0.137998, 0.259950,0.168018, 0.242226,0.112121, 0.203595,0.092871, 0.156016,0.060557, 0.082195,0.442460
174,0.079686, 0.378069,0.159961, 0.289727,0.133753, 0.244315,0.066481, 0.195574,0.051696, 0.190248,0.000001, 0.210490,1.016844
175,0.134610, 0.275239,0.141318, 0.309571,0.112722, 0.161636,0.126093, 0.290164,0.009181, 0.225444,0.056361, 0.157663,0.839432
176,0.193726, 0.226453,0.193726, 0.193726,0.106770, 0.290589,0.118364, 0.193726,0.067878, 0.205318,0.016000, 0.193726,0.607072
177,0.188786, 0.238017,0.188786, 0.238017,0.106521, 0.213401,0.090563, 0.296657,0.071134, 0.139224,0.055075, 0.173820,0.598271
