é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
340,0.118672,0.215565,0.500567,0.632322,0.185445,0.842087,0.415776, 
341,0.703578,0.385826,0.975971,0.890707,0.662937,0.545979,0.694166, 
342,0.900014,0.697800,0.607602,0.799973,0.877391,0.556082,0.739810, 
343,0.797435,0.741589,0.137379,0.911797,0.878832,0.294422,0.626909, 
344,0.796179,0.522693,0.721452,0.565938,0.746879,0.461560,0.635784, 
345,0.972351,0.000000,0.664534,0.457432,0.626080,0.823523,0.590653, 
346,0.909827,0.743680,0.640561,0.753153,0.881498,0.442924,0.728607, 
347,0.449755,0.943521,0.617527,0.793290,0.911237,0.902236,0.769594, 
348,0.591911,0.029634,0.792383,0.607546,0.822577,0.807079,0.608522, 
349,0.740140,0.770390,0.821043,0.902135,0.907985,0.778316,0.820001, 
350,0.285747,0.578081,0.599907,0.915772,0.783641,0.865646,0.671466, 
351,0.247499,0.709991,0.852844,0.756553,0.973615,0.733816,0.712386, 
352,0.212129,0.895389,0.158219,0.879508,0.625906,0.655273,0.571071, 
