é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
333,0.333333,0.285611,0.861433,0.411627,0.353536,0.684320,0.488310, 
334,0.561594,0.653516,0.506647,0.847930,0.532057,0.733701,0.639241, 
335,0.353535,0.480622,0.387770,0.827336,0.788203,0.565476,0.567157, 
336,0.429293,0.429293,0.386224,0.308433,0.745714,0.726092,0.504175, 
337,0.000000,0.333333,0.395833,0.426093,0.916867,0.522278,0.432401, 
338,0.492063,0.416667,0.741984,0.666885,0.552419,0.825028,0.615841, 
339,0.486932,0.163570,0.675599,0.618841,0.939489,0.728489,0.602153, 
340,0.240155,0.198568,0.255203,0.505051,0.194242,0.962528,0.392624, 
341,0.303030,0.324074,0.246914,0.881839,0.510357,0.528708,0.465820, 
342,0.441176,0.432099,0.494158,0.783224,0.502111,0.792471,0.574207, 
343,0.697379,0.449013,0.682540,0.790748,0.697782,0.604396,0.653643, 
344,0.303030,0.333333,0.530885,0.255688,0.838023,0.576720,0.472947, 
345,0.375093,0.005935,0.774942,0.339506,0.394621,0.742609,0.438784, 
346,0.376344,0.532740,0.462963,0.911658,0.565027,0.765737,0.602412, 
347,0.238844,0.643269,0.639446,0.742760,0.590769,0.697199,0.592048, 
348,0.385924,0.408899,0.486111,0.592439,0.904155,0.771068,0.591433, 
349,0.314683,0.486111,0.416667,0.861137,0.767357,0.745462,0.598570, 
