é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
340,0.125583,0.277781,0.338789,0.679486,0.001963,0.780195,0.367300, 
341,0.396337,0.369709,0.403777,0.600726,0.712211,0.289448,0.462035, 
342,0.534292,0.447751,0.636293,0.793979,0.834491,0.370842,0.602942, 
343,0.834167,0.582768,0.030603,0.388102,0.832711,0.372047,0.506733, 
344,0.711177,0.548615,0.745462,0.486784,0.557417,0.362300,0.568626, 
345,0.517560,0.000000,0.491646,0.556633,0.340304,0.299247,0.367565, 
346,0.853215,0.575530,0.338774,0.622013,0.829554,0.335491,0.592430, 
347,0.421301,0.542527,0.381901,0.619703,0.915290,0.757385,0.606351, 
348,0.372205,0.113753,0.848922,0.362348,0.553028,0.629179,0.479906, 
349,0.461913,0.380050,0.480210,0.571453,0.769374,0.586777,0.541629, 
350,0.301464,0.199113,0.546003,0.419706,0.676099,0.615046,0.459572, 
351,0.131029,0.302180,0.289819,0.591965,0.812746,0.482563,0.435050, 
352,0.217757,0.897216,0.000000,0.449364,0.472085,0.427020,0.410574, 
