é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
333,0.063919,0.196641,0.486435,0.426051,0.178974,0.369449,0.286912, 
334,0.331768,0.721890,0.000000,0.443206,0.416959,0.636871,0.425116, 
335,0.781599,0.728926,0.853868,0.655231,0.717149,0.383988,0.686793, 
336,0.278247,0.559456,0.053138,0.618070,0.511300,0.896209,0.486070, 
337,0.070492,0.530027,0.026372,0.512649,0.686042,0.823806,0.441565, 
338,0.666704,0.390134,0.478499,0.630570,0.775968,0.455148,0.566171, 
339,0.513155,0.156528,0.687852,0.623905,0.787006,0.349355,0.519634, 
340,0.103458,0.245164,0.356541,0.748018,0.023751,0.744909,0.370307, 
341,0.399737,0.400467,0.486816,0.584762,0.736799,0.305513,0.485682, 
342,0.506679,0.458025,0.594754,0.705468,0.817472,0.389369,0.578628, 
343,0.769071,0.570686,0.040664,0.380953,0.787831,0.392383,0.490265, 
344,0.670448,0.517751,0.580262,0.567311,0.487773,0.312308,0.522642, 
345,0.433435,0.000000,0.541789,0.561054,0.411671,0.310607,0.376426, 
346,0.824519,0.574895,0.292742,0.506967,0.766169,0.333400,0.549782, 
347,0.399676,0.515044,0.384405,0.566290,0.856805,0.802268,0.587415, 
348,0.326505,0.054568,0.741710,0.335028,0.548201,0.586694,0.432118, 
349,0.363377,0.348336,0.619027,0.746537,0.715727,0.672463,0.577578, 
350,0.330922,0.175918,0.471549,0.540438,0.704640,0.717128,0.490099, 
351,0.106469,0.299343,0.277796,0.548767,0.799556,0.467973,0.416650, 
352,0.296172,0.887818,0.000000,0.511830,0.521746,0.517563,0.455855, 
