ó^Ç¶ÇΩèdóvìx,0.130000,0.230000,0.120000,0.220000,0.110000,0.210000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.050000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
133,0.075139, 0.218805,0.136438, 0.301171,0.109402, 0.237146,0.075818, 0.146515,0.074915, 0.223787,0.000001, 0.214982,0.055577, 0.130304,0.945419
134,0.151452, 0.240625,0.069542, 0.204735,0.075437, 0.156216,0.134480, 0.230999,0.079389, 0.174430,0.048407, 0.188063,0.068811, 0.177416,0.744966
135,0.096675, 0.265217,0.100373, 0.288183,0.078057, 0.217217,0.076755, 0.185159,0.064866, 0.238841,0.100046, 0.165171,0.042540, 0.080900,0.881376
136,0.129999, 0.313988,0.064632, 0.195367,0.100305, 0.165425,0.064953, 0.235491,0.000346, 0.265730,0.071795, 0.169880,0.012762, 0.209326,1.110414
137,0.127603, 0.247980,0.171624, 0.256101,0.099678, 0.247366,0.048082, 0.213984,0.041148, 0.232229,0.037220, 0.108506,0.048651, 0.119828,0.851989
138,0.096153, 0.248893,0.060750, 0.336701,0.082535, 0.186669,0.035106, 0.245456,0.075625, 0.175892,0.000001, 0.230985,0.023234, 0.201999,1.253191
139,0.062169, 0.338705,0.000001, 0.339854,0.090693, 0.225813,0.077407, 0.170943,0.000001, 0.259886,0.076982, 0.222399,0.036413, 0.098731,1.312667
140,0.102293, 0.166952,0.035822, 0.270319,0.109730, 0.313538,0.059702, 0.140455,0.082843, 0.222928,0.052070, 0.203848,0.019487, 0.220012,1.076103
141,0.134806, 0.242473,0.107457, 0.239143,0.037825, 0.297615,0.072863, 0.148808,0.045145, 0.241051,0.000001, 0.209025,0.013032, 0.210756,1.177741
142,0.103768, 0.222337,0.000001, 0.298756,0.031828, 0.298712,0.062313, 0.224694,0.076593, 0.243988,0.071494, 0.163053,0.000001, 0.202463,1.308003
143,0.005608, 0.361212,0.043195, 0.345080,0.111436, 0.207128,0.061597, 0.283483,0.022447, 0.159282,0.046765, 0.140586,0.057513, 0.154669,1.302878
144,0.111190, 0.293354,0.122288, 0.174569,0.046149, 0.293441,0.061251, 0.190135,0.035516, 0.159969,0.111190, 0.155947,0.089056, 0.155947,0.846720
145,0.100204, 0.284227,0.003483, 0.252226,0.106979, 0.255921,0.058871, 0.238832,0.068147, 0.227854,0.000001, 0.214256,0.043007, 0.145994,1.238619
146,0.000001, 0.264741,0.035651, 0.340107,0.102201, 0.237906,0.079035, 0.227679,0.044668, 0.142105,0.060906, 0.186773,0.075451, 0.202776,1.204174
147,0.087755, 0.275926,0.128014, 0.193899,0.053265, 0.321913,0.046463, 0.163619,0.128014, 0.193899,0.069549, 0.152781,0.000001, 0.184901,0.973875
148,0.137696, 0.226609,0.137696, 0.165897,0.130969, 0.176933,0.130969, 0.176933,0.050842, 0.153951,0.076976, 0.159139,0.121320, 0.154071,0.427065
149,0.085438, 0.270572,0.117580, 0.289575,0.081959, 0.192475,0.100050, 0.170522,0.111214, 0.155910,0.019437, 0.165787,0.070436, 0.169045,0.827773
150,0.000001, 0.380858,0.111078, 0.253869,0.075581, 0.333235,0.068184, 0.146700,0.072796, 0.149361,0.046917, 0.200530,0.043298, 0.117593,1.164292
151,0.120380, 0.216446,0.123993, 0.207206,0.075883, 0.198538,0.085137, 0.216948,0.062760, 0.165600,0.040858, 0.299691,0.016285, 0.170275,0.949408
152,0.076609, 0.325306,0.134655, 0.240671,0.102052, 0.223254,0.081327, 0.166887,0.068293, 0.170571,0.027080, 0.151874,0.072115, 0.159303,0.875735
153,0.103511, 0.237559,0.035382, 0.298409,0.022407, 0.292577,0.093751, 0.237343,0.069932, 0.202903,0.039092, 0.140437,0.074660, 0.152036,1.122529
154,0.083690, 0.327827,0.017271, 0.310555,0.081957, 0.251351,0.051131, 0.230554,0.086026, 0.184811,0.070711, 0.084849,0.000001, 0.219266,1.218425
